Timestamp;PriceArea;SpotPriceEUR;Vindhastighet AVG;Lufttemperatur AVG
2021-11-01 00:00:00;SE4;13.94;6.824999999999999;11.35
2021-11-01 01:00:00;SE4;13.13;7.25;11.35
2021-11-01 02:00:00;SE4;13.18;7.700000000000001;11.5
2021-11-01 03:00:00;SE4;14.0;7.075000000000001;11.3
2021-11-01 04:00:00;SE4;14.45;6.325;11.05
2021-11-01 05:00:00;SE4;16.690001;5.9;10.75
2021-11-01 06:00:00;SE4;19.969999;5.65;10.575
2021-11-01 07:00:00;SE4;75.300003;6.199999999999999;10.575
2021-11-01 08:00:00;SE4;86.239998;6.05;10.7
2021-11-01 09:00:00;SE4;83.099998;5.35;11.175
2021-11-01 10:00:00;SE4;80.190002;5.5;11.0
2021-11-01 11:00:00;SE4;75.809998;5.475;10.825
2021-11-01 12:00:00;SE4;76.449997;5.875;10.925
2021-11-01 13:00:00;SE4;77.970001;6.699999999999999;10.900000000000002
2021-11-01 14:00:00;SE4;79.559998;6.074999999999999;10.8
2021-11-01 15:00:00;SE4;84.260002;5.825;10.575
2021-11-01 16:00:00;SE4;84.860001;4.875;10.2
2021-11-01 17:00:00;SE4;94.75;5.325;10.075
2021-11-01 18:00:00;SE4;92.519997;5.025;10.025
2021-11-01 19:00:00;SE4;84.199997;4.425;9.925
2021-11-01 20:00:00;SE4;79.919998;4.699999999999999;9.8
2021-11-01 21:00:00;SE4;76.419998;4.4;9.775
2021-11-01 22:00:00;SE4;58.389999;3.975000000000001;9.65
2021-11-01 23:00:00;SE4;60.07;3.725000000000001;9.475
2021-11-02 00:00:00;SE4;6.63;2.575;9.1
2021-11-02 01:00:00;SE4;3.65;2.6750000000000003;9.05
2021-11-02 02:00:00;SE4;4.18;2.825;8.850000000000001
2021-11-02 03:00:00;SE4;3.43;3.55;8.975
2021-11-02 04:00:00;SE4;7.77;3.4;9.025
2021-11-02 05:00:00;SE4;13.02;3.05;9.05
2021-11-02 06:00:00;SE4;109.019997;2.925;9.025
2021-11-02 07:00:00;SE4;130.039993;2.925;9.05
2021-11-02 08:00:00;SE4;130.020004;3.125;9.375
2021-11-02 09:00:00;SE4;133.889999;3.175;9.55
2021-11-02 11:00:00;SE4;130.050003;3.55;9.75
2021-11-02 12:00:00;SE4;133.25;3.6;9.775
2021-11-02 13:00:00;SE4;133.369995;3.15;9.675
2021-11-02 14:00:00;SE4;131.199997;2.475;9.45
2021-11-02 15:00:00;SE4;132.490005;2.575;9.3
2021-11-02 16:00:00;SE4;126.309998;2.175;9.1
2021-11-02 17:00:00;SE4;133.110001;2.1500000000000004;8.85
2021-11-02 18:00:00;SE4;130.070007;2.675;8.925
2021-11-02 19:00:00;SE4;130.039993;2.675;8.899999999999999
2021-11-02 20:00:00;SE4;106.150002;3.45;8.825
2021-11-02 21:00:00;SE4;87.93;3.075;8.5
2021-11-02 22:00:00;SE4;19.15;2.575;8.275
2021-11-02 23:00:00;SE4;16.629999;3.0;8.175
2021-11-03 00:00:00;SE4;45.049999;3.75;8.2
2021-11-03 01:00:00;SE4;15.57;4.1;8.274999999999999
2021-11-03 02:00:00;SE4;14.96;4.0;8.075
2021-11-03 03:00:00;SE4;15.24;3.1750000000000003;7.8
2021-11-03 04:00:00;SE4;73.489998;3.25;7.699999999999999
2021-11-03 05:00:00;SE4;77.900002;2.775;7.300000000000001
2021-11-03 06:00:00;SE4;114.739998;2.325;7.0
2021-11-03 07:00:00;SE4;127.959999;2.675;7.300000000000001
2021-11-03 08:00:00;SE4;150.059998;3.0;7.675000000000001
2021-11-03 09:00:00;SE4;141.740005;3.325;8.575000000000001
2021-11-03 10:00:00;SE4;133.770004;3.625;8.725
2021-11-03 11:00:00;SE4;138.470001;3.325;9.2
2021-11-03 12:00:00;SE4;136.270004;3.65;8.975
2021-11-03 13:00:00;SE4;130.130005;3.375;8.75
2021-11-03 14:00:00;SE4;130.130005;3.275;8.7
2021-11-03 15:00:00;SE4;138.5;2.575;8.049999999999999
2021-11-03 16:00:00;SE4;165.139999;2.1500000000000004;7.375
2021-11-03 17:00:00;SE4;165.119995;2.675;6.4
2021-11-03 18:00:00;SE4;138.470001;2.05;6.2
2021-11-03 19:00:00;SE4;138.460007;1.875;5.824999999999999
2021-11-03 20:00:00;SE4;104.589996;2.075;5.9
2021-11-03 21:00:00;SE4;89.199997;2.95;6.4
2021-11-03 22:00:00;SE4;45.060001;2.325;6.375
2021-11-03 23:00:00;SE4;45.07;2.175;6.449999999999999
2021-11-04 00:00:00;SE4;50.09;2.025;6.425000000000001
2021-11-04 01:00:00;SE4;62.790001;2.55;6.25
2021-11-04 02:00:00;SE4;55.049999;1.95;6.15
2021-11-04 03:00:00;SE4;55.040001;2.95;5.6000000000000005
2021-11-04 04:00:00;SE4;59.91;2.725;5.25
2021-11-04 05:00:00;SE4;73.410004;2.8500000000000005;5.2
2021-11-04 06:00:00;SE4;122.870003;2.95;5.800000000000001
2021-11-04 07:00:00;SE4;119.379997;3.55;6.225
2021-11-04 08:00:00;SE4;140.729996;3.1;6.825
2021-11-04 09:00:00;SE4;140.699997;3.675;6.85
2021-11-04 10:00:00;SE4;140.789993;4.4;7.225
2021-11-04 11:00:00;SE4;140.699997;4.825;7.975
2021-11-04 13:00:00;SE4;111.120003;5.475;8.375
2021-11-04 14:00:00;SE4;107.769997;6.725;8.125
2021-11-04 15:00:00;SE4;111.790001;6.925;7.924999999999999
2021-11-04 16:00:00;SE4;125.040001;8.799999999999999;7.675
2021-11-04 17:00:00;SE4;127.239998;10.1;7.675
2021-11-04 18:00:00;SE4;117.209999;10.025;7.675
2021-11-04 19:00:00;SE4;102.290001;9.85;7.65
2021-11-04 20:00:00;SE4;86.349998;9.525;7.624999999999999
2021-11-04 21:00:00;SE4;83.720001;9.925;7.649999999999999
2021-11-04 22:00:00;SE4;30.68;9.725;7.575
2021-11-04 23:00:00;SE4;18.82;9.875;7.625
2021-11-05 00:00:00;SE4;16.16;9.025;7.475
2021-11-05 01:00:00;SE4;14.95;8.950000000000001;7.274999999999999
2021-11-05 02:00:00;SE4;14.68;9.425;7.2
2021-11-05 03:00:00;SE4;14.9;8.425;7.2
2021-11-05 04:00:00;SE4;15.24;8.6;7.05
2021-11-05 05:00:00;SE4;18.82;9.175;6.825
2021-11-05 06:00:00;SE4;73.330002;9.55;6.9
2021-11-05 07:00:00;SE4;100.209999;8.9;6.85
2021-11-05 08:00:00;SE4;102.410004;8.125;7.0
2021-11-05 09:00:00;SE4;100.529999;6.65;7.225
2021-11-05 10:00:00;SE4;97.25;6.65;7.525
2021-11-05 11:00:00;SE4;93.129997;7.0;8.025
2021-11-05 12:00:00;SE4;87.550003;6.6;8.350000000000001
2021-11-05 13:00:00;SE4;85.209999;6.725;8.674999999999999
2021-11-05 14:00:00;SE4;83.040001;7.675000000000001;9.0
2021-11-05 15:00:00;SE4;85.57;7.9;8.775
2021-11-05 16:00:00;SE4;87.910004;6.675000000000001;8.675
2021-11-05 17:00:00;SE4;92.57;6.375;8.725
2021-11-05 18:00:00;SE4;90.019997;7.725;9.05
2021-11-05 19:00:00;SE4;83.029999;8.35;9.125
2021-11-05 20:00:00;SE4;14.88;8.75;9.1
2021-11-05 21:00:00;SE4;13.39;8.425;8.9
2021-11-05 22:00:00;SE4;12.23;8.675;8.899999999999999
2021-11-05 23:00:00;SE4;7.33;8.674999999999999;9.025
2021-11-06 00:00:00;SE4;3.41;8.0;9.075
2021-11-06 01:00:00;SE4;2.71;8.375;9.325
2021-11-06 02:00:00;SE4;1.82;8.425;9.4
2021-11-06 03:00:00;SE4;1.86;8.825;9.275
2021-11-06 04:00:00;SE4;2.06;8.775;9.375
2021-11-06 05:00:00;SE4;3.21;9.725;9.525
2021-11-06 06:00:00;SE4;2.78;9.475;9.65
2021-11-06 07:00:00;SE4;3.41;9.25;9.9
2021-11-06 08:00:00;SE4;4.85;9.2;9.85
2021-11-06 09:00:00;SE4;9.82;9.05;10.15
2021-11-06 10:00:00;SE4;11.17;8.95;10.375
2021-11-06 11:00:00;SE4;11.54;9.0;10.5
2021-11-06 12:00:00;SE4;11.77;7.85;10.325
2021-11-06 13:00:00;SE4;11.85;8.275;10.075
2021-11-06 14:00:00;SE4;12.64;8.350000000000001;9.9
2021-11-06 15:00:00;SE4;13.52;8.0;9.775
2021-11-06 16:00:00;SE4;75.089996;8.375;9.8
2021-11-06 17:00:00;SE4;65.0;8.375;9.725
2021-11-06 18:00:00;SE4;34.360001;7.95;9.425
2021-11-06 19:00:00;SE4;13.36;8.75;9.525
2021-11-06 20:00:00;SE4;12.76;8.425;9.55
2021-11-06 21:00:00;SE4;12.69;8.95;9.65
2021-11-06 22:00:00;SE4;11.89;9.375;9.625
2021-11-06 23:00:00;SE4;10.22;9.825;9.575
2021-11-07 00:00:00;SE4;6.73;9.65;9.35
2021-11-07 01:00:00;SE4;4.68;9.7;9.325
2021-11-07 02:00:00;SE4;3.44;9.775;9.325
2021-11-07 03:00:00;SE4;1.64;9.525;9.525
2021-11-07 04:00:00;SE4;1.47;8.9;9.65
2021-11-07 05:00:00;SE4;2.77;9.225;9.65
2021-11-07 06:00:00;SE4;3.28;8.05;9.45
2021-11-07 07:00:00;SE4;9.28;7.625;9.15
2021-11-07 08:00:00;SE4;10.86;8.225;9.225
2021-11-07 09:00:00;SE4;14.08;8.025;9.175
2021-11-07 10:00:00;SE4;12.64;7.775000000000001;9.2
2021-11-07 11:00:00;SE4;13.84;8.375;9.375
2021-11-07 12:00:00;SE4;14.14;8.399999999999999;9.2
2021-11-07 13:00:00;SE4;15.32;7.325;9.15
2021-11-07 14:00:00;SE4;15.92;8.075;9.05
2021-11-07 15:00:00;SE4;22.42;7.125000000000001;8.775
2021-11-07 16:00:00;SE4;73.110001;7.450000000000001;8.55
2021-11-07 17:00:00;SE4;83.849998;6.625;8.375
2021-11-07 18:00:00;SE4;78.910004;6.450000000000001;8.425
2021-11-07 19:00:00;SE4;73.129997;5.025;8.450000000000001
2021-11-07 20:00:00;SE4;73.059998;5.125;8.100000000000001
2021-11-07 21:00:00;SE4;71.889999;5.725;8.2
2021-11-07 22:00:00;SE4;15.99;5.449999999999999;7.800000000000001
2021-11-07 23:00:00;SE4;21.02;5.65;7.625
2021-11-08 00:00:00;SE4;15.4;5.1;7.324999999999999
2021-11-08 01:00:00;SE4;15.22;5.675000000000001;6.975
2021-11-08 02:00:00;SE4;15.24;5.525;6.75
2021-11-08 03:00:00;SE4;15.55;5.825;6.425000000000001
2021-11-08 04:00:00;SE4;59.459999;5.125;5.925000000000001
2021-11-08 05:00:00;SE4;73.169998;4.65;5.875
2021-11-08 06:00:00;SE4;109.019997;5.050000000000001;5.675
2021-11-08 07:00:00;SE4;114.910004;5.074999999999999;5.225
2021-11-08 08:00:00;SE4;130.660004;4.7;4.975
2021-11-08 09:00:00;SE4;130.660004;3.975;5.1
2021-11-08 10:00:00;SE4;125.059998;4.925000000000001;5.225
2021-11-08 11:00:00;SE4;155.020004;5.324999999999999;5.0
2021-11-08 12:00:00;SE4;157.0;5.050000000000001;5.1
2021-11-08 13:00:00;SE4;209.429993;4.975;4.8
2021-11-08 14:00:00;SE4;207.850006;4.975;4.375
2021-11-08 15:00:00;SE4;214.800003;3.8;3.5500000000000003
2021-11-08 16:00:00;SE4;224.089996;3.5;2.875
2021-11-08 17:00:00;SE4;283.390015;4.025;2.925
2021-11-08 18:00:00;SE4;292.700012;4.35;3.1750000000000003
2021-11-08 19:00:00;SE4;263.519989;4.15;3.1750000000000003
2021-11-08 20:00:00;SE4;216.869995;3.875;2.675
2021-11-08 21:00:00;SE4;147.210007;4.275;2.375
2021-11-08 22:00:00;SE4;120.360001;4.199999999999999;2.125
2021-11-08 23:00:00;SE4;119.769997;3.975;2.175
2021-11-09 00:00:00;SE4;97.940002;3.8;2.1
2021-11-09 01:00:00;SE4;87.309998;3.850000000000001;1.975
2021-11-09 02:00:00;SE4;85.220001;4.175;2.0250000000000004
2021-11-09 03:00:00;SE4;82.800003;3.775;3.1
2021-11-09 04:00:00;SE4;81.139999;5.725;4.225
2021-11-09 05:00:00;SE4;82.139999;6.25;4.8500000000000005
2021-11-09 06:00:00;SE4;134.929993;5.95;5.25
2021-11-09 07:00:00;SE4;183.089996;6.574999999999999;6.1000000000000005
2021-11-09 08:00:00;SE4;183.059998;6.875;6.825000000000001
2021-11-09 09:00:00;SE4;118.68;7.674999999999999;7.625
2021-11-09 10:00:00;SE4;87.019997;8.125;7.95
2021-11-09 11:00:00;SE4;82.239998;8.55;8.175
2021-11-09 12:00:00;SE4;80.32;8.425;8.65
2021-11-09 13:00:00;SE4;79.379997;8.725;9.0
2021-11-09 14:00:00;SE4;79.160004;8.65;9.275
2021-11-09 15:00:00;SE4;79.360001;8.675;9.2
2021-11-09 16:00:00;SE4;81.779999;8.05;9.125
2021-11-09 17:00:00;SE4;82.970001;8.0;9.25
2021-11-09 18:00:00;SE4;81.709999;8.0;9.3
2021-11-09 19:00:00;SE4;25.51;8.4;9.4
2021-11-09 20:00:00;SE4;13.68;8.649999999999999;9.45
2021-11-09 21:00:00;SE4;14.01;8.9;9.475
2021-11-09 22:00:00;SE4;11.75;9.45;9.4
2021-11-09 23:00:00;SE4;6.48;8.925;9.4
2021-11-10 00:00:00;SE4;3.92;8.4;9.35
2021-11-10 01:00:00;SE4;3.9;7.824999999999999;9.425
2021-11-10 02:00:00;SE4;3.81;7.725;9.475
2021-11-10 03:00:00;SE4;3.99;7.075000000000001;9.4
2021-11-10 04:00:00;SE4;4.92;7.2;9.325
2021-11-10 05:00:00;SE4;9.69;7.1000000000000005;9.3
2021-11-10 06:00:00;SE4;79.5;7.45;9.275
2021-11-10 07:00:00;SE4;126.879997;7.2;9.3
2021-11-10 08:00:00;SE4;143.610001;7.199999999999999;9.475
2021-11-10 09:00:00;SE4;123.75;6.675;9.625
2021-11-10 10:00:00;SE4;120.68;7.25;9.775
2021-11-10 11:00:00;SE4;146.600006;7.125;9.85
2021-11-10 12:00:00;SE4;150.509995;6.449999999999999;9.95
2021-11-10 13:00:00;SE4;164.779999;6.275;9.875
2021-11-10 14:00:00;SE4;155.960007;6.125;9.9
2021-11-10 15:00:00;SE4;169.630005;5.75;9.875
2021-11-10 16:00:00;SE4;155.949997;5.3500000000000005;9.8
2021-11-10 17:00:00;SE4;193.720001;4.625;9.625
2021-11-10 18:00:00;SE4;155.940002;4.475;8.75
2021-11-10 19:00:00;SE4;155.970001;4.475;8.600000000000001
2021-11-10 20:00:00;SE4;165.210007;4.325;9.075
2021-11-10 21:00:00;SE4;111.040001;3.6000000000000005;9.175
2021-11-10 22:00:00;SE4;109.540001;2.75;8.525
2021-11-10 23:00:00;SE4;94.230003;2.45;7.725
2021-11-11 00:00:00;SE4;96.260002;2.05;7.4
2021-11-11 01:00:00;SE4;94.080002;1.525;7.449999999999999
2021-11-11 02:00:00;SE4;88.949997;1.825;7.6
2021-11-11 03:00:00;SE4;86.400002;1.875;7.475
2021-11-11 04:00:00;SE4;83.269997;2.275;7.449999999999999
2021-11-11 05:00:00;SE4;90.040001;2.375;7.6
2021-11-11 06:00:00;SE4;100.040001;2.9000000000000004;8.0
2021-11-11 07:00:00;SE4;125.540001;3.675;8.149999999999999
2021-11-11 08:00:00;SE4;149.800003;4.4;8.6
2021-11-11 09:00:00;SE4;146.279999;5.125;9.025
2021-11-11 10:00:00;SE4;143.520004;5.75;9.5
2021-11-11 11:00:00;SE4;139.029999;6.0;9.525
2021-11-11 12:00:00;SE4;145.089996;6.325;9.55
2021-11-11 13:00:00;SE4;150.059998;6.425;9.675
2021-11-11 14:00:00;SE4;151.699997;6.825000000000001;9.7
2021-11-11 15:00:00;SE4;156.550003;6.375;9.5
2021-11-11 16:00:00;SE4;162.220001;6.5;9.3
2021-11-11 17:00:00;SE4;154.929993;6.925000000000001;9.125
2021-11-11 18:00:00;SE4;156.529999;7.0;9.175
2021-11-11 19:00:00;SE4;150.679993;6.95;8.975
2021-11-11 20:00:00;SE4;141.520004;6.0;8.675
2021-11-11 21:00:00;SE4;97.5;5.875;8.275
2021-11-11 22:00:00;SE4;55.02;6.225;7.975
2021-11-11 23:00:00;SE4;55.02;5.825;7.6
2021-11-12 00:00:00;SE4;91.93;5.074999999999999;7.375
2021-11-12 01:00:00;SE4;87.75;4.625;7.0
2021-11-12 02:00:00;SE4;86.889999;4.5;6.525
2021-11-12 03:00:00;SE4;87.690002;5.0;6.375
2021-11-12 04:00:00;SE4;101.099998;4.0;6.0
2021-11-12 05:00:00;SE4;98.610001;3.25;5.825000000000001
2021-11-12 06:00:00;SE4;176.259995;3.075;5.975
2021-11-12 07:00:00;SE4;207.75;2.825;5.675
2021-11-12 08:00:00;SE4;209.610001;3.175;6.275
2021-11-12 09:00:00;SE4;202.679993;3.1750000000000003;7.25
2021-11-12 11:00:00;SE4;175.619995;3.575;8.375
2021-11-12 12:00:00;SE4;160.740005;2.725;8.6
2021-11-12 13:00:00;SE4;153.039993;3.075;8.600000000000001
2021-11-12 14:00:00;SE4;152.789993;3.5;8.775
2021-11-12 15:00:00;SE4;175.669998;3.475;7.75
2021-11-12 16:00:00;SE4;180.649994;3.75;7.175
2021-11-12 17:00:00;SE4;206.130005;4.35;7.275
2021-11-12 18:00:00;SE4;125.07;4.2;7.225
2021-11-12 19:00:00;SE4;114.669998;4.375;7.35
2021-11-12 20:00:00;SE4;89.489998;4.85;7.550000000000001
2021-11-12 21:00:00;SE4;88.949997;4.324999999999999;7.725
2021-11-12 22:00:00;SE4;85.699997;4.475;7.649999999999999
2021-11-12 23:00:00;SE4;79.529999;4.975;7.699999999999999
2021-11-13 00:00:00;SE4;79.419998;5.4;7.6
2021-11-13 01:00:00;SE4;79.190002;5.125;7.65
2021-11-13 02:00:00;SE4;79.019997;4.925;7.725
2021-11-13 03:00:00;SE4;74.699997;5.375;7.800000000000001
2021-11-13 04:00:00;SE4;74.739998;5.425;7.875
2021-11-13 05:00:00;SE4;74.709999;4.9;7.949999999999999
2021-11-13 06:00:00;SE4;74.75;4.875;7.9
2021-11-13 07:00:00;SE4;86.300003;4.574999999999999;7.8
2021-11-13 08:00:00;SE4;123.43;4.4;7.875000000000001
2021-11-13 09:00:00;SE4;157.869995;4.824999999999999;7.775
2021-11-13 10:00:00;SE4;169.720001;4.550000000000001;7.675
2021-11-13 11:00:00;SE4;173.210007;4.300000000000001;7.575000000000001
2021-11-13 12:00:00;SE4;173.240005;4.3;7.774999999999999
2021-11-13 13:00:00;SE4;172.279999;4.85;7.700000000000001
2021-11-13 14:00:00;SE4;172.279999;5.3;7.725
2021-11-13 15:00:00;SE4;172.279999;5.300000000000001;7.675000000000001
2021-11-13 16:00:00;SE4;176.270004;4.65;7.6
2021-11-13 17:00:00;SE4;204.960007;4.25;7.45
2021-11-13 18:00:00;SE4;214.720001;3.75;7.45
2021-11-13 19:00:00;SE4;177.190002;4.25;7.399999999999999
2021-11-13 20:00:00;SE4;121.400002;4.425;7.325000000000001
2021-11-13 21:00:00;SE4;164.449997;4.0;7.375
2021-11-13 22:00:00;SE4;120.870003;4.2250000000000005;7.35
2021-11-13 23:00:00;SE4;106.709999;4.225;7.25
2021-11-14 00:00:00;SE4;90.029999;4.175;7.325
2021-11-14 01:00:00;SE4;90.07;4.175;7.35
2021-11-14 02:00:00;SE4;90.040001;4.65;7.475
2021-11-14 03:00:00;SE4;90.040001;4.7;7.375
2021-11-14 04:00:00;SE4;90.059998;4.8500000000000005;7.35
2021-11-14 05:00:00;SE4;91.599998;4.4;7.324999999999999
2021-11-14 06:00:00;SE4;94.529999;3.575;7.35
2021-11-14 07:00:00;SE4;90.860001;4.574999999999999;7.424999999999999
2021-11-14 08:00:00;SE4;105.589996;4.025;7.175000000000001
2021-11-14 09:00:00;SE4;116.089996;4.95;7.5
2021-11-14 10:00:00;SE4;126.43;5.075;7.549999999999999
2021-11-14 11:00:00;SE4;127.290001;4.7;7.55
2021-11-14 12:00:00;SE4;128.789993;4.525;7.550000000000001
2021-11-14 13:00:00;SE4;131.080002;4.225;7.55
2021-11-14 14:00:00;SE4;132.399994;4.074999999999999;7.3
2021-11-14 15:00:00;SE4;139.160004;3.9;7.125
2021-11-14 16:00:00;SE4;162.679993;4.525;6.975
2021-11-14 17:00:00;SE4;184.119995;4.175;6.9
2021-11-14 18:00:00;SE4;153.779999;4.625;6.749999999999999
2021-11-14 19:00:00;SE4;145.710007;4.35;6.65
2021-11-14 20:00:00;SE4;130.949997;4.625;6.525
2021-11-14 21:00:00;SE4;109.480003;4.15;6.425
2021-11-14 22:00:00;SE4;97.019997;4.525;6.325
2021-11-14 23:00:00;SE4;44.869999;4.25;6.300000000000001
2021-11-15 00:00:00;SE4;14.22;3.45;6.275
2021-11-15 01:00:00;SE4;13.99;3.3;6.35
2021-11-15 02:00:00;SE4;13.66;3.85;6.425
2021-11-15 03:00:00;SE4;13.23;3.975;6.45
2021-11-15 04:00:00;SE4;50.009998;4.175000000000001;6.4750000000000005
2021-11-15 05:00:00;SE4;93.949997;3.850000000000001;6.550000000000001
2021-11-15 06:00:00;SE4;125.0;4.175;6.65
2021-11-15 07:00:00;SE4;239.460007;3.475;6.675
2021-11-15 08:00:00;SE4;255.889999;3.8;6.75
2021-11-15 09:00:00;SE4;255.059998;3.925;6.825
2021-11-15 10:00:00;SE4;219.880005;3.15;7.0
2021-11-15 11:00:00;SE4;262.450012;3.25;7.075
2021-11-15 12:00:00;SE4;253.820007;3.3000000000000003;7.05
2021-11-15 13:00:00;SE4;251.910004;3.075;6.949999999999999
2021-11-15 14:00:00;SE4;261.730011;3.2;6.85
2021-11-15 15:00:00;SE4;184.279999;3.0249999999999995;6.75
2021-11-15 16:00:00;SE4;205.839996;2.85;6.699999999999999
2021-11-15 17:00:00;SE4;292.809998;2.925;6.6
2021-11-15 18:00:00;SE4;192.039993;2.875;6.549999999999999
2021-11-15 19:00:00;SE4;190.080002;2.525;6.375
2021-11-15 20:00:00;SE4;184.289993;2.2;6.225
2021-11-15 21:00:00;SE4;212.570007;2.4250000000000003;6.200000000000001
2021-11-15 22:00:00;SE4;120.589996;2.45;6.15
2021-11-15 23:00:00;SE4;94.949997;2.075;6.075
2021-11-16 00:00:00;SE4;111.459999;2.4;6.1
2021-11-16 01:00:00;SE4;117.510002;1.7500000000000002;6.074999999999999
2021-11-16 02:00:00;SE4;114.400002;2.075;5.949999999999999
2021-11-16 03:00:00;SE4;118.540001;2.5;6.049999999999999
2021-11-16 04:00:00;SE4;123.580002;2.475;6.050000000000001
2021-11-16 05:00:00;SE4;116.599998;2.2;5.824999999999999
2021-11-16 06:00:00;SE4;215.059998;2.3;5.800000000000001
2021-11-16 07:00:00;SE4;277.709991;1.925;5.75
2021-11-16 08:00:00;SE4;273.339996;1.575;5.675
2021-11-16 09:00:00;SE4;273.309998;2.625;5.825
2021-11-16 10:00:00;SE4;267.420013;2.625;5.975
2021-11-16 11:00:00;SE4;271.369995;2.6;5.95
2021-11-16 12:00:00;SE4;280.0;2.825;6.025
2021-11-16 13:00:00;SE4;279.029999;1.975;6.05
2021-11-16 14:00:00;SE4;279.089996;2.2;6.074999999999999
2021-11-16 15:00:00;SE4;280.299988;2.6250000000000004;5.975
2021-11-16 16:00:00;SE4;280.029999;2.45;5.800000000000001
2021-11-16 17:00:00;SE4;293.779999;2.275;5.725
2021-11-16 18:00:00;SE4;289.859985;1.675;5.65
2021-11-16 19:00:00;SE4;272.399994;2.55;5.625
2021-11-16 20:00:00;SE4;244.0;2.15;5.65
2021-11-16 21:00:00;SE4;200.059998;2.375;5.6
2021-11-16 22:00:00;SE4;160.800003;2.525;5.475
2021-11-16 23:00:00;SE4;115.389999;3.45;5.775
2021-11-17 00:00:00;SE4;115.790001;4.225;5.824999999999999
2021-11-17 01:00:00;SE4;102.709999;4.75;5.699999999999999
2021-11-17 02:00:00;SE4;92.260002;4.85;5.75
2021-11-17 03:00:00;SE4;90.110001;5.275;5.775
2021-11-17 04:00:00;SE4;90.370003;5.875;5.75
2021-11-17 05:00:00;SE4;101.540001;4.825;5.475
2021-11-17 06:00:00;SE4;176.660004;5.125;5.375
2021-11-17 07:00:00;SE4;220.820007;5.625;5.275
2021-11-17 08:00:00;SE4;226.479996;5.300000000000001;5.625
2021-11-17 09:00:00;SE4;230.050003;6.575;5.725
2021-11-17 10:00:00;SE4;157.919998;7.0;5.925000000000001
2021-11-17 11:00:00;SE4;101.540001;7.125;5.95
2021-11-17 12:00:00;SE4;93.82;7.325000000000001;6.075
2021-11-17 13:00:00;SE4;92.459999;7.65;6.225
2021-11-17 14:00:00;SE4;91.889999;7.35;6.275
2021-11-17 15:00:00;SE4;92.629997;7.65;6.725
2021-11-17 16:00:00;SE4;94.75;6.625;7.025
2021-11-17 17:00:00;SE4;101.589996;6.975;7.324999999999999
2021-11-17 18:00:00;SE4;101.540001;6.449999999999999;7.15
2021-11-17 19:00:00;SE4;82.989998;7.324999999999999;6.875
2021-11-17 20:00:00;SE4;61.150002;6.625;6.85
2021-11-17 21:00:00;SE4;18.219999;7.325;6.775
2021-11-17 22:00:00;SE4;14.75;7.175000000000001;6.575
2021-11-17 23:00:00;SE4;13.18;8.3;6.85
2021-11-18 00:00:00;SE4;13.25;8.35;6.75
2021-11-18 01:00:00;SE4;12.42;8.524999999999999;6.7
2021-11-18 02:00:00;SE4;12.07;8.1;6.975
2021-11-18 03:00:00;SE4;12.01;8.899999999999999;6.975
2021-11-18 04:00:00;SE4;12.38;8.15;7.125
2021-11-18 05:00:00;SE4;12.98;8.0;7.075
2021-11-18 06:00:00;SE4;85.870003;7.65;7.025
2021-11-18 07:00:00;SE4;111.669998;8.024999999999999;7.299999999999999
2021-11-18 08:00:00;SE4;106.889999;7.924999999999999;7.774999999999999
2021-11-18 09:00:00;SE4;102.540001;7.525;8.024999999999999
2021-11-18 10:00:00;SE4;99.720001;7.675000000000001;8.45
2021-11-18 11:00:00;SE4;93.779999;8.075;8.75
2021-11-18 12:00:00;SE4;88.349998;7.824999999999999;8.774999999999999
2021-11-18 13:00:00;SE4;90.099998;8.325;8.675
2021-11-18 14:00:00;SE4;87.040001;7.85;8.75
2021-11-18 15:00:00;SE4;88.160004;8.675;9.05
2021-11-18 16:00:00;SE4;90.059998;8.25;9.375
2021-11-18 17:00:00;SE4;89.760002;8.95;9.7
2021-11-18 18:00:00;SE4;86.139999;9.425;10.075
2021-11-18 19:00:00;SE4;21.969999;10.1;10.225
2021-11-18 20:00:00;SE4;14.06;8.825;10.175
2021-11-18 21:00:00;SE4;13.62;8.524999999999999;10.175
2021-11-18 22:00:00;SE4;12.35;9.05;10.125
2021-11-18 23:00:00;SE4;12.18;8.4;10.325
2021-11-19 00:00:00;SE4;12.36;7.525;10.15
2021-11-19 01:00:00;SE4;12.53;8.85;10.3
2021-11-19 02:00:00;SE4;12.64;8.225;10.3
2021-11-19 03:00:00;SE4;12.76;7.100000000000001;10.225
2021-11-19 04:00:00;SE4;13.36;7.9;10.4
2021-11-19 05:00:00;SE4;13.93;8.35;10.5
2021-11-19 06:00:00;SE4;14.33;8.6;10.55
2021-11-19 07:00:00;SE4;44.91;8.475;10.775
2021-11-19 08:00:00;SE4;48.369999;8.649999999999999;10.8
2021-11-19 09:00:00;SE4;15.13;8.875;10.925
2021-11-19 10:00:00;SE4;14.82;8.85;11.125
2021-11-19 11:00:00;SE4;14.37;10.45;11.45
2021-11-19 12:00:00;SE4;14.19;10.7;11.325
2021-11-19 13:00:00;SE4;13.45;11.725;11.475
2021-11-19 14:00:00;SE4;12.89;11.8;11.375
2021-11-19 15:00:00;SE4;12.7;11.8;11.4
2021-11-19 16:00:00;SE4;12.73;12.1;11.075
2021-11-19 17:00:00;SE4;12.67;11.6;11.05
